Cause Name,Discovery Calendar Year,Discovery Date (Years),Fire Size Class,Statiscal Fire Cause,Fire Number,Latitude (Decimal Degrees),Longitude (Decimal Degrees),Month,Total Acres Burned,Fire Name
Lightning,"2,002","2,002",< 0.25 acres,1,73,39.1925,-116.4436,8,0,COPENHAGEN 2
Lightning,"2,002","2,002",< 0.25 acres,1,195,34.4183,-111.3186,8,0,MYSTERY
Arson,"2,002","2,002",0.5 - 10 acres,7,25,36.4586,-106.285,8,1,GARCIA
Lightning,"2,002","2,002",< 0.25 acres,1,74,38.1864,-116.4178,8,0,COPENHAGEN 3
Lightning,"2,002","2,002",10 - 100 acres,1,67,46.3397,-113.7858,8,10,WYMAN
Lightning,"2,002","2,002","300 - 1,000 acres",1,50,36.1167,-82.5483,8,360,SAMPSON
Campfire,"2,002","2,002",< 0.25 acres,4,46,38.9836,-120.3683,8,0,AIRPORT
Lightning,"2,002","2,002",0.5 - 10 acres,1,32,48.9511,-116.6636,8,1,SHORTY PEAK
Lightning,"2,002","2,002",0.5 - 10 acres,1,107,30.23,-82.4867,8,1,JUSTUS
Lightning,"2,002","2,002",0.5 - 10 acres,1,96,43.17,-122.6133,8,0,TASHA
Lightning,"2,002","2,002",< 0.25 acres,1,71,38.9122,-117.8064,8,0,GREEN SPRINGS
Miscellaneous,"2,002","2,002",< 0.25 acres,9,47,35.4522,-118.7514,8,0,K
Miscellaneous,"2,002","2,002",< 0.25 acres,9,40,39.5669,-120.635,8,0,BUTTE
Lightning,"2,002","2,002",< 0.25 acres,1,79,45.0858,-116.4764,8,0,RAILROAD
Miscellaneous,"2,002","2,002",0.5 - 10 acres,9,47,38.9842,-120.7422,8,0,VOLCANOVILLE
Campfire,"2,002","2,002",< 0.25 acres,4,57,48.425,-115.5917,8,0,RACE TRACK #8
Lightning,"2,002","2,002",< 0.25 acres,1,12,45.0219,-121.7706,8,0,SUMMIT RIDGE
Lightning,"2,002","2,002",< 0.25 acres,1,63,38.6947,-119.7181,8,0,MORNINGSTAR
Lightning,"2,002","2,002",< 0.25 acres,1,158,44.9572,-115.4811,8,0,LUCKY STRIKE
Lightning,"2,002","2,002",0.5 - 10 acres,1,188,34.2669,-110.8689,8,1,AL
Miscellaneous,"2,002","2,002",0.5 - 10 acres,9,119,44.2767,-103.5969,8,1,OLD RIDGE ROAD
Campfire,"2,002","2,002",< 0.25 acres,4,40,48.1647,-113.9503,8,0,F K & L
Miscellaneous,"2,002","2,002",< 0.25 acres,9,75,32.8189,-116.5325,8,0,RAMP
Railroad,"2,002","2,002",< 0.25 acres,6,58,47.3439,-114.9878,8,0,MRL 204
Campfire,"2,002","2,002",< 0.25 acres,4,56,46.5894,-114.1692,8,0,BASS OVERLOOK
Smoking,"2,002","2,002",< 0.25 acres,3,39,43.2125,-121.7681,8,0,EAST WEST
Campfire,"2,002","2,002",< 0.25 acres,4,8,40.9233,-110.1122,8,0,HOOP LAKE
Lightning,"2,002","2,002",< 0.25 acres,1,184,35.05,-111.3333,8,0,BILLY
Lightning,"2,002","2,002",< 0.25 acres,1,97,32.4172,-110.7292,8,0,WALLOW 2
Lightning,"2,002","2,002",0.5 - 10 acres,1,34,46.5483,-114.435,8,4,MOHAWK
Campfire,"2,002","2,002",< 0.25 acres,4,59,47.1928,-114.8672,8,0,DIAMOND RD.
Lightning,"2,002","2,002",0.5 - 10 acres,1,46,46.2764,-115.1086,8,2,TWO LAKES
Lightning,"2,002","2,002",0.5 - 10 acres,1,185,35.3383,-111.6233,8,2,OSCAR
Debris Burning,"2,002","2,002",< 0.25 acres,5,38,47.7578,-90.3797,8,0,PILE #2
Debris Burning,"2,002","2,002",< 0.25 acres,5,37,47.7472,-90.4708,8,0,PILE #1
Lightning,"2,002","2,002",< 0.25 acres,1,183,34.3033,-110.82,8,0,CANYON
Lightning,"2,002","2,002",< 0.25 acres,1,99,36.4186,-112.3681,8,0,POINT
Campfire,"2,002","2,002",< 0.25 acres,4,48,38.5356,-120.25,8,0,BEAR
Lightning,"2,002","2,002",0.5 - 10 acres,1,186,34.8578,-111.4881,8,0,LAKE
Lightning,"2,002","2,002",0.5 - 10 acres,1,91,37.6547,-108.3661,8,0,WILLOW
Lightning,"2,002","2,002",0.5 - 10 acres,1,26,55.5,-132.55,8,1,JARVIS
Lightning,"2,002","2,002",< 0.25 acres,1,77,38.1603,-118.7872,8,0,CEDAR
Campfire,"2,002","2,002",10 - 100 acres,4,8,46.9142,-103.5236,8,25,MEDORA CAMPGROUND
Campfire,"2,002","2,002",< 0.25 acres,4,23,42.5975,-108.8444,8,0,LOUIS BEACH
Arson,"2,002","2,002",0.5 - 10 acres,7,69,34.9164,-83.1728,8,2,HOLDEN MTN
Lightning,"2,002","2,002",0.5 - 10 acres,1,27,43.9617,-114.7467,8,0,HORTON 2
Lightning,"2,002","2,002",10 - 100 acres,1,52,33.465,-85.8689,8,83,LAST CHANCE RIDGE
Lightning,"2,002","2,002",< 0.25 acres,1,187,34.5931,-111.1803,8,0,MUD PIE
Lightning,"2,002","2,002",0.5 - 10 acres,1,92,37.5817,-108.3392,8,4,GOAT
Lightning,"2,002","2,002",< 0.25 acres,1,62,45.6847,-113.9433,8,0,LOST TRAIL
Miscellaneous,"2,002","2,002",< 0.25 acres,9,169,43.5044,-115.5767,8,0,PARKER
Miscellaneous,"2,002","2,002",0.5 - 10 acres,9,73,48.8497,-118.3397,8,1,INCIDENT 60
Lightning,"2,002","2,002",< 0.25 acres,1,28,44.0514,-114.7625,8,0,4TH OF JULY CREEK
Lightning,"2,002","2,002",< 0.25 acres,1,58,45.7133,-113.9294,8,0,EAST CAMP
Arson,"2,002","2,002",< 0.25 acres,7,49,38.6856,-120.2014,8,0,28 FIRE
Debris Burning,"2,002","2,002",< 0.25 acres,5,49,37.5861,-119.4792,8,0,SNYDER
Lightning,"2,002","2,002",< 0.25 acres,1,188,35.3744,-111.4322,8,0,BIRD
Lightning,"2,002","2,002",< 0.25 acres,1,93,37.3342,-107.0269,8,0,LONE TREE
Lightning,"2,002","2,002",< 0.25 acres,1,57,45.7156,-113.9289,8,0,CLIFF
Miscellaneous,"2,002","2,002",< 0.25 acres,9,60,47.3325,-115.2544,8,0,DREXEL PIT
Miscellaneous,"2,002","2,002",< 0.25 acres,9,120,43.7717,-103.4867,8,0,WATER TOWER
Lightning,"2,002","2,002",< 0.25 acres,1,34,47.0497,-116.1069,8,0,GRANDMOTHER #2
Lightning,"2,002","2,002",0.5 - 10 acres,1,104,45.0611,-115.8017,8,0,MAVERICK CREEK
Lightning,"2,002","2,002",< 0.25 acres,1,104,44.1533,-118.305,8,0,OR-MAF-204
Lightning,"2,002","2,002",0.5 - 10 acres,1,12,43.0583,-111.1475,8,0,SKULL
Arson,"2,002","2,002",0.5 - 10 acres,7,40,30.9917,-93.0333,8,1,040 VERNON STATE 4
Lightning,"2,002","2,002",< 0.25 acres,1,82,44.9333,-115.7689,8,0,ASPEN FLAT
Lightning,"2,002","2,002",< 0.25 acres,1,66,45.5472,-114.8544,8,0,HAMILTON LAKES
Lightning,"2,002","2,002",< 0.25 acres,1,59,45.8086,-114.2519,8,0,BEAVERTAIL
Lightning,"2,002","2,002",< 0.25 acres,1,59,45.9022,-115.7069,8,0,WEST FORK
Lightning,"2,002","2,002",10 - 100 acres,1,83,44.7361,-116.2831,8,15,DESERET
Lightning,"2,002","2,002",< 0.25 acres,1,51,46.0456,-115.4581,8,0,STILLMAN
Lightning,"2,002","2,002",0.5 - 10 acres,1,52,46.1,-114.9472,8,1,TONY
Lightning,"2,002","2,002","1,000 - 5,000 acres",1,54,46.1983,-114.8633,8,"1,350",BIRD HILL
Lightning,"2,002","2,002",< 0.25 acres,1,83,45.3122,-118.5953,8,0,SPIKE
Campfire,"2,002","2,002",< 0.25 acres,4,28,37.8083,-119.9275,8,0,SOUTH
Lightning,"2,002","2,002",< 0.25 acres,1,68,46.4817,-113.7742,8,0,BITTERROOT FLATS
Lightning,"2,002","2,002",< 0.25 acres,1,53,45.995,-114.8303,8,0,EAGLE
Lightning,"2,002","2,002",0.5 - 10 acres,1,56,46.2219,-114.81,8,2,DOUBLE RIDGE
Lightning,"2,002","2,002",0.5 - 10 acres,1,84,44.7669,-116.3417,8,1,COLD
Lightning,"2,002","2,002",< 0.25 acres,1,105,44.1667,-119.3319,8,0,OR-MAF-206
Lightning,"2,002","2,002",< 0.25 acres,1,83,44.8211,-118.8411,8,0,DUTTON
Lightning,"2,002","2,002",< 0.25 acres,1,165,43.7433,-116.0308,8,0,RUSTY CREEK
Miscellaneous,"2,002","2,002",< 0.25 acres,9,26,48.5194,-119.0194,8,0,LYMAN LAKE
Lightning,"2,002","2,002",< 0.25 acres,1,81,44.7689,-116.3517,8,0,FROG POND
Lightning,"2,002","2,002",< 0.25 acres,1,58,40.0233,-105.4317,8,0,SWITZERLAND
Lightning,"2,002","2,002",< 0.25 acres,1,61,46.2264,-113.9367,8,0,UPPER ST. CLAIR
Lightning,"2,002","2,002",0.5 - 10 acres,1,57,45.9919,-115.2467,8,1,LOOKOUT
Lightning,"2,002","2,002",< 0.25 acres,1,66,44.1336,-113.1744,8,0,LOST
Lightning,"2,002","2,002",100 - 300 acres,1,58,45.985,-115.1208,8,142,BUCK LAKE
Lightning,"2,002","2,002",0.5 - 10 acres,1,57,45.4128,-117.4756,8,2,BITTER CREEK
Lightning,"2,002","2,002",0.5 - 10 acres,1,59,45.2433,-116.7092,8,0,HELLS CANYON CREEK
Lightning,"2,002","2,002",< 0.25 acres,1,80,44.9783,-115.6425,8,0,RAINBOW
Lightning,"2,002","2,002",0.5 - 10 acres,1,159,44.9408,-115.4844,8,1,YELLOWPINE
Lightning,"2,002","2,002",< 0.25 acres,1,65,45.5617,-114.8336,8,0,WITTER
Campfire,"2,002","2,002",< 0.25 acres,4,27,57.0394,-134.5286,8,0,CARROLL ISLAND
Lightning,"2,002","2,002",< 0.25 acres,1,98,44.8861,-115.6875,8,0,EAGLE ROCK
Lightning,"2,002","2,002",< 0.25 acres,1,85,44.7583,-116.2161,8,0,RADIO
Lightning,"2,002","2,002",< 0.25 acres,1,116,44.7661,-115.8625,8,0,BERRY
Lightning,"2,002","2,002",0.5 - 10 acres,1,86,44.7472,-116.5139,8,0,ORCHID
Lightning,"2,002","2,002",< 0.25 acres,1,48,45.905,-115.71,8,0,PILOT KNOB
Lightning,"2,002","2,002",< 0.25 acres,1,63,45.5058,-114.4275,8,0,WOODS
Lightning,"2,002","2,002",< 0.25 acres,1,115,44.8022,-115.9172,8,0,RAPID CREEK
Arson,"2,002","2,002",0.5 - 10 acres,7,40,43.0003,-121.4722,8,3,HOYT
Lightning,"2,002","2,002",< 0.25 acres,1,69,44.5167,-113.6167,8,0,INYO
Lightning,"2,002","2,002",0.5 - 10 acres,1,106,44.3717,-119.3444,8,1,OR-MAF-207
Lightning,"2,002","2,002",< 0.25 acres,1,63,45.8767,-115.3333,8,0,RED HORSE 1
Lightning,"2,002","2,002",< 0.25 acres,1,64,45.8753,-115.3272,8,0,RED HORSE 2
Lightning,"2,002","2,002",< 0.25 acres,1,60,45.6731,-115.2753,8,0,HIGH TRAPPER
Campfire,"2,002","2,002",< 0.25 acres,4,119,44.0322,-121.6886,8,0,1121
Lightning,"2,002","2,002",< 0.25 acres,1,49,46.0461,-115.755,8,0,MIDDLE FORK
Lightning,"2,002","2,002",< 0.25 acres,1,66,45.2508,-117.155,8,0,FOG
Lightning,"2,002","2,002",< 0.25 acres,1,60,45.7025,-114.5658,8,0,PETE CREEK
Lightning,"2,002","2,002",0.5 - 10 acres,1,36,46.2794,-115.5014,8,8,DEADMAN
Lightning,"2,002","2,002",< 0.25 acres,1,61,45.4111,-115.5911,8,0,INDIAN RIDGE
Lightning,"2,002","2,002",0.5 - 10 acres,1,70,45.4131,-115.5664,8,1,UPPER MOCASSIN
Campfire,"2,002","2,002",< 0.25 acres,4,51,38.7175,-120.5175,8,0,BONETTI CAMP FIRE
Miscellaneous,"2,002","2,002",0.5 - 10 acres,9,50,37.2203,-119.5492,8,2,MAYER
Lightning,"2,002","2,002",< 0.25 acres,1,71,45.4419,-115.5167,8,0,4800 JERSEY
Lightning,"2,002","2,002",< 0.25 acres,1,72,45.4386,-115.5211,8,0,SIDE HILL
Children,"2,002","2,002",0.5 - 10 acres,8,104,34.2442,-117.2681,8,1,LAKE
Lightning,"2,002","2,002",< 0.25 acres,1,160,44.7233,-116.1583,8,0,THIMBLEBERRY CREEK
Lightning,"2,002","2,002",< 0.25 acres,1,95,44.7917,-115.8028,8,0,BILLS' LAKE
Lightning,"2,002","2,002",< 0.25 acres,1,62,46.5014,-114.1736,8,0,ST. MARY'S MILE 4
Lightning,"2,002","2,002",0.5 - 10 acres,1,177,44.9161,-115.5175,8,0,AIRFIELD RIDGE
Lightning,"2,002","2,002",< 0.25 acres,1,50,46.2383,-114.6422,8,0,BATTLE CREEK
Campfire,"2,002","2,002",< 0.25 acres,4,76,32.7039,-116.615,8,0,STOKES
Lightning,"2,002","2,002",< 0.25 acres,1,161,44.4967,-115.7717,8,0,EUREKA
Lightning,"2,002","2,002",< 0.25 acres,1,92,44.725,-116.2472,8,0,GRANITE
Lightning,"2,002","2,002",< 0.25 acres,1,35,45.0658,-110.5656,8,0,WILDERNESS CREW
Lightning,"2,002","2,002",< 0.25 acres,1,69,45.9386,-115.5728,8,0,BEAVER
Lightning,"2,002","2,002",0.5 - 10 acres,1,101,35.8344,-111.7764,8,1,BEAR
Lightning,"2,002","2,002",10 - 100 acres,1,53,33.5336,-85.73,8,47,SUNDAY
Lightning,"2,002","2,002",100 - 300 acres,1,38,46.2481,-114.7167,8,121,CEDAR
Lightning,"2,002","2,002",< 0.25 acres,1,62,45.3942,-115.5769,8,0,LOWER MOCCASIN
Lightning,"2,002","2,002",0.5 - 10 acres,1,100,36.4739,-112.3192,8,0,ROAD
Campfire,"2,002","2,002",< 0.25 acres,4,162,44.0622,-115.9231,8,0,STUPID
Lightning,"2,002","2,002",< 0.25 acres,1,89,44.9858,-115.435,8,0,Q2
Lightning,"2,002","2,002",< 0.25 acres,1,69,45.3708,-117.5478,8,0,SADDLE BASIN
Lightning,"2,002","2,002",< 0.25 acres,1,37,40.2019,-121.1833,8,0,REST
Lightning,"2,002","2,002",< 0.25 acres,1,69,46.7136,-114.5642,8,0,ELK ROCK FIRE
Campfire,"2,002","2,002",0.5 - 10 acres,4,29,38.3514,-119.9275,8,1,DONNELL
Lightning,"2,002","2,002",0.5 - 10 acres,1,90,44.9969,-115.4356,8,0,QUARTZ RIDGE
Lightning,"2,002","2,002",0.5 - 10 acres,1,163,43.8292,-115.3364,8,5,HERMADA
Lightning,"2,002","2,002",0.5 - 10 acres,1,88,45.3872,-115.4525,8,3,THREE MILE
Smoking,"2,002","2,002",< 0.25 acres,3,38,40.6806,-121.4181,8,0,CIRCLE
Lightning,"2,002","2,002",0.5 - 10 acres,1,65,45.3986,-114.0981,8,3,SAGE
Lightning,"2,002","2,002",< 0.25 acres,1,36,44.1772,-119.5486,8,0,1126
Miscellaneous,"2,002","2,002",< 0.25 acres,9,105,34.0819,-116.9083,8,0,MAPLE
Lightning,"2,002","2,002","300 - 1,000 acres",1,66,45.5083,-115.645,8,374,FITZ
Lightning,"2,002","2,002",< 0.25 acres,1,91,44.9989,-115.505,8,0,BENCHMARK
Lightning,"2,002","2,002",0.5 - 10 acres,1,28,31.1533,-95.1628,8,4,ANTIOCH
Lightning,"2,002","2,002",0.5 - 10 acres,1,42,38.3861,-112.4914,8,0,PUMA
Lightning,"2,002","2,002","300 - 1,000 acres",1,97,44.5208,-116.3681,8,654,KING HILL
Lightning,"2,002","2,002",10 - 100 acres,1,55,36.3653,-118.1169,8,25,SOUTH FORK
Lightning,"2,002","2,002",< 0.25 acres,1,67,45.5192,-115.5858,8,0,POWER
Campfire,"2,002","2,002",< 0.25 acres,4,51,37.0842,-119.2836,8,0,DINKEY
Campfire,"2,002","2,002",< 0.25 acres,4,52,37.0842,-119.2836,8,0,DINKEY 1
Lightning,"2,002","2,002",< 0.25 acres,1,34,43.5647,-110.5725,8,0,LITTLE SHEEP
Lightning,"2,002","2,002",0.5 - 10 acres,1,37,46.6425,-115.0239,8,1,BOGGAN
Lightning,"2,002","2,002",< 0.25 acres,1,68,45.5961,-114.2142,8,0,CHRANDAL
Lightning,"2,002","2,002","1,000 - 5,000 acres",1,67,45.4508,-114.5775,8,"4,965",LITTLE HORSE
Smoking,"2,002","2,002",< 0.25 acres,3,50,38.8192,-120.3664,8,0,WRIGHTS
Lightning,"2,002","2,002",< 0.25 acres,1,93,44.8186,-115.8611,8,0,NORTH KENNALLY CREEK
Lightning,"2,002","2,002",< 0.25 acres,1,94,44.8119,-115.8406,8,0,EAST KENALLY CREEK
Campfire,"2,002","2,002",< 0.25 acres,4,39,47.8369,-90.4817,8,0,BIKER FIRE
Lightning,"2,002","2,002",< 0.25 acres,1,64,45.5203,-114.8669,8,0,HARRINGTON RIDGE
Campfire,"2,002","2,002",< 0.25 acres,4,36,40.1358,-121.2358,8,0,FANANI
Lightning,"2,002","2,002","300 - 1,000 acres",1,63,45.5203,-114.8222,8,512,SWET POINT
Lightning,"2,002","2,002",< 0.25 acres,1,82,34.9711,-112.9008,8,0,CREEK
Lightning,"2,002","2,002",< 0.25 acres,1,68,45.4242,-114.7419,8,0,WEST HORSE
Lightning,"2,002","2,002",< 0.25 acres,1,33,47.0492,-116.1125,8,0,GRANDMOTHER NORTH
Lightning,"2,002","2,002",< 0.25 acres,1,64,45.5931,-113.8764,8,0,SMILEY
Lightning,"2,002","2,002",< 0.25 acres,1,101,35.1878,-106.3675,8,0,WALKER
Lightning,"2,002","2,002",< 0.25 acres,1,101,45.375,-115.7375,8,0,COTTONTAIL POINT
Arson,"2,002","2,002",< 0.25 acres,7,21,48.84,-117.2794,8,0,SPOT 35
Lightning,"2,002","2,002",< 0.25 acres,1,94,37.3389,-107.1058,8,0,COYOTE HILL
Lightning,"2,002","2,002",0.5 - 10 acres,1,100,44.7361,-116.2458,8,0,GRANITE 2
Equipment Use,"2,002","2,002",< 0.25 acres,2,164,44.1825,-115.2406,8,0,HUCKLEBERRY
Lightning,"2,002","2,002",< 0.25 acres,1,107,44.2083,-119.4222,8,0,OR-MAF-208
Lightning,"2,002","2,002",< 0.25 acres,1,23,37.4792,-106.7958,8,0,TWO SPRUCE
Arson,"2,002","2,002",< 0.25 acres,7,42,46.65,-121.3167,8,0,CLEAR FIREWORKS
Lightning,"2,002","2,002",< 0.25 acres,1,13,43.3753,-111.0664,8,0,BIG ELK
Arson,"2,002","2,002",< 0.25 acres,7,71,34.9117,-83.1783,8,0,HOLDEN BRANCH #2
Arson,"2,002","2,002",0.5 - 10 acres,7,70,34.9117,-83.1786,8,3,HOLDEN BRANCH #1
Lightning,"2,002","2,002",< 0.25 acres,1,96,44.5836,-116.3083,8,0,TELEPHONE
Campfire,"2,002","2,002",< 0.25 acres,4,37,38.9508,-119.9356,8,0,MONTREAL
Lightning,"2,002","2,002",< 0.25 acres,1,55,46.2142,-114.8417,8,0,SECTION 9
Lightning,"2,002","2,002","300 - 1,000 acres",1,65,46.1733,-114.8608,8,995,SOUTH CREW
Lightning,"2,002","2,002",100 - 300 acres,1,68,45.52,-115.67,8,277,ARLINGTON
Arson,"2,002","2,002",10 - 100 acres,7,41,30.9922,-93.0056,8,54,041 MONDAY MORNING
Lightning,"2,002","2,002",< 0.25 acres,1,99,44.9497,-115.9761,8,0,FALL CREEK
Miscellaneous,"2,002","2,002",< 0.25 acres,9,35,48.8842,-116.8842,8,0,NORTH DEER CREEK
Campfire,"2,002","2,002",< 0.25 acres,4,41,48.3547,-114.4828,8,0,HANSON/DOYLE
Campfire,"2,002","2,002",< 0.25 acres,4,40,47.8433,-90.4225,8,0,PIT FIRE
Lightning,"2,002","2,002",< 0.25 acres,1,67,46.6117,-113.9919,8,0,HIDDEN VALLEY
Lightning,"2,002","2,002",< 0.25 acres,1,73,45.6542,-115.3192,8,0,JACK
Lightning,"2,002","2,002",< 0.25 acres,1,74,45.5831,-115.2817,8,0,BAT
Lightning,"2,002","2,002",< 0.25 acres,1,21,47.0428,-112.6581,8,0,FLY BY
Miscellaneous,"2,002","2,002",< 0.25 acres,9,39,47.3686,-121.1139,8,0,BOSTON
Debris Burning,"2,002","2,002",0.5 - 10 acres,5,54,33.6556,-85.625,8,1,JUNK
Campfire,"2,002","2,002",< 0.25 acres,4,52,38.8581,-120.3517,8,0,WRECKUM
Lightning,"2,002","2,002",< 0.25 acres,1,102,33.8192,-107.5169,8,0,INDIAN
Lightning,"2,002","2,002",< 0.25 acres,1,59,40.1067,-105.4033,8,0,OWENS FLATS
Lightning,"2,002","2,002",0.5 - 10 acres,1,41,48.0028,-90.4778,8,1,PARTRIDGE LAKE
Lightning,"2,002","2,002",< 0.25 acres,1,26,36.4378,-106.1217,8,0,ROCKY RIDGE
Lightning,"2,002","2,002",< 0.25 acres,1,190,34.3253,-111.0764,8,0,TONTOZONA
Lightning,"2,002","2,002",< 0.25 acres,1,39,46.8672,-115.5631,8,0,WEST SISTER
Lightning,"2,002","2,002",< 0.25 acres,1,70,43.8489,-114.1969,8,0,PHI KAPPA
Lightning,"2,002","2,002",0.5 - 10 acres,1,42,48.0989,-92.0697,8,1,PORTAGE RIVER FIRE
Miscellaneous,"2,002","2,002",0.5 - 10 acres,9,72,34.7953,-83.4381,8,0,GASTON
Lightning,"2,002","2,002",< 0.25 acres,1,27,39.3278,-106.6533,8,0,FRYING PAN
Miscellaneous,"2,002","2,002",< 0.25 acres,9,106,34.2581,-117.1797,8,0,AROSA
Lightning,"2,002","2,002",< 0.25 acres,1,50,42.3058,-105.3317,8,0,OLD BALDY
Lightning,"2,002","2,002",< 0.25 acres,1,35,44.1114,-109.8047,8,0,WOODY
Lightning,"2,002","2,002",< 0.25 acres,1,106,37.4503,-105.1167,8,0,HOPE GULCH
Lightning,"2,002","2,002",< 0.25 acres,1,102,44.9544,-115.9731,8,0,FALL SADDLE
Lightning,"2,002","2,002",< 0.25 acres,1,48,38.1456,-108.1944,8,0,CRAIG POINT
Lightning,"2,002","2,002",< 0.25 acres,1,43,38.4792,-109.3236,8,0,BRUMLEY
Lightning,"2,002","2,002",< 0.25 acres,1,107,38.8258,-105.5794,8,0,LLAMA
Lightning,"2,002","2,002",< 0.25 acres,1,189,34.5917,-111.0992,8,0,DINNER
Lightning,"2,002","2,002",< 0.25 acres,1,24,38.0517,-106.5983,8,0,DUNCAN
Lightning,"2,002","2,002",< 0.25 acres,1,75,45.5286,-115.6631,8,0,OREGON
Lightning,"2,002","2,002",< 0.25 acres,1,103,44.7292,-116.2661,8,0,GRANITE 3
Lightning,"2,002","2,002",0.5 - 10 acres,1,69,46.23,-113.9017,8,0,NORTH GIRD
Lightning,"2,002","2,002",< 0.25 acres,1,108,39.3844,-105.3717,8,0,PLUTT
Lightning,"2,002","2,002",0.5 - 10 acres,1,25,37.6561,-106.6136,8,1,SHAW MESA
Lightning,"2,002","2,002",< 0.25 acres,1,18,40.0664,-106.5994,8,0,BLACKTAIL
Lightning,"2,002","2,002",< 0.25 acres,1,121,43.7317,-103.8467,8,0,TEPEE
Lightning,"2,002","2,002",0.5 - 10 acres,1,68,45.1367,-108.4417,8,1,MILL HOLLOW
Campfire,"2,002","2,002",< 0.25 acres,4,28,58.6,-134.9167,8,0,SUNNY POINT
Lightning,"2,002","2,002",< 0.25 acres,1,49,37.9892,-107.9442,8,0,WHIPPLE MOUNTAIN
Lightning,"2,002","2,002",< 0.25 acres,1,184,34.0575,-109.56,8,0,SHEEP
Lightning,"2,002","2,002",< 0.25 acres,1,95,37.5633,-108.4281,8,0,BOGGY
Lightning,"2,002","2,002",0.5 - 10 acres,1,1,36.4722,-106.4347,8,1,MONTOYA SPRING
Lightning,"2,002","2,002",< 0.25 acres,1,191,34.35,-111.0739,8,0,HORTON
Lightning,"2,002","2,002",< 0.25 acres,1,209,34.1169,-108.5358,8,0,FRIA
Lightning,"2,002","2,002",0.5 - 10 acres,1,28,36.6033,-106.2133,8,2,LA MANGA
Lightning,"2,002","2,002",< 0.25 acres,1,36,39.6622,-106.3314,8,0,SPRADDLE CREEK
Lightning,"2,002","2,002",< 0.25 acres,1,28,39.6683,-107.6186,8,0,CHERRY CREEK
Lightning,"2,002","2,002",< 0.25 acres,1,96,37.3567,-106.9078,8,0,SADDLEBACK
Lightning,"2,002","2,002",< 0.25 acres,1,122,43.9617,-103.5267,8,0,THREE FORKS
Lightning,"2,002","2,002",0.5 - 10 acres,1,69,45.7664,-106.0792,8,2,COYOTE
Campfire,"2,002","2,002",< 0.25 acres,4,48,39.0008,-119.8842,8,0,GENOA
Campfire,"2,002","2,002",< 0.25 acres,4,40,39.1181,-119.9689,8,0,SKUNK
Campfire,"2,002","2,002",< 0.25 acres,4,17,38.9347,-120.1172,8,0,MAGGIE
Campfire,"2,002","2,002",< 0.25 acres,4,38,38.9347,-120.1172,8,0,MAGGIE
Miscellaneous,"2,002","2,002",< 0.25 acres,9,10,45.9472,-121.6892,8,0,SMOKEBERRY
Lightning,"2,002","2,002",< 0.25 acres,1,210,34.0356,-108.5358,8,0,COSTILLA
Lightning,"2,002","2,002",< 0.25 acres,1,27,36.5264,-106.0175,8,0,PETACA
Lightning,"2,002","2,002",0.5 - 10 acres,1,16,42.7103,-103.595,8,1,MIDDLE FORK
Lightning,"2,002","2,002",< 0.25 acres,1,51,38.2325,-108.0717,8,0,CLEAR CREEK
Miscellaneous,"2,002","2,002",< 0.25 acres,9,108,34.2583,-117.1806,8,0,LAKE FOREST
Smoking,"2,002","2,002",< 0.25 acres,3,170,44.9553,-115.5047,8,0,CIGARETTE
Lightning,"2,002","2,002",< 0.25 acres,1,98,31.3647,-110.4567,8,0,MUD SPRINGS
Lightning,"2,002","2,002",< 0.25 acres,1,70,45.7519,-106.0172,8,0,TIN
Arson,"2,002","2,002",100 - 300 acres,7,50,43.7614,-122.52,8,160,HEMLOCK
Lightning,"2,002","2,002",< 0.25 acres,1,50,38.2175,-108.1294,8,0,HANK'S VALLEY
Lightning,"2,002","2,002",< 0.25 acres,1,110,38.9883,-105.3861,8,0,S-CURVE
Lightning,"2,002","2,002",< 0.25 acres,1,29,39.7356,-107.335,8,0,BISON LAKE
Lightning,"2,002","2,002",< 0.25 acres,1,31,39.75,-107.6167,8,0,CLARK RIDGE
Lightning,"2,002","2,002",0.5 - 10 acres,1,71,45.3297,-106.4294,8,1,ROBERTS
Lightning,"2,002","2,002",0.5 - 10 acres,1,96,36.9689,-106.4731,8,1,BORDERLINE
Miscellaneous,"2,002","2,002",10 - 100 acres,9,74,40.6742,-104.5069,8,60,WILDHORSE CREEK
Miscellaneous,"2,002","2,002",0.5 - 10 acres,9,51,43.5614,-105.3653,8,3,TECKLA
Campfire,"2,002","2,002",< 0.25 acres,4,51,44.2569,-122.0397,8,0,OLLALLIE SPOT 135
Lightning,"2,002","2,002",0.5 - 10 acres,1,72,45.3167,-105.9833,8,1,CONE
Equipment Use,"2,002","2,002",0.5 - 10 acres,2,107,34.1297,-116.8853,8,2,SHIELDS
Equipment Use,"2,002","2,002",0.5 - 10 acres,2,27,36.2342,-121.7431,8,1,NORTH COAST
Lightning,"2,002","2,002",< 0.25 acres,1,123,43.9483,-103.6467,8,0,BRUSHY DRAW
Lightning,"2,002","2,002",10 - 100 acres,1,73,45.2403,-106.3872,8,21,HERTZ
Lightning,"2,002","2,002",0.5 - 10 acres,1,52,38.4667,-108.2678,8,0,MOORE
Lightning,"2,002","2,002",< 0.25 acres,1,74,45.4194,-105.9758,8,0,MIDDLE
Lightning,"2,002","2,002",0.5 - 10 acres,1,17,42.72,-103.6083,8,2,WEST MIDDLE FORK
